# TOTAL_GENES = 18880
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_CYTOPLASMIC_TRANSLATION...2         SET      34      0.05015    0.0021263      0.12139      0.33975 GOBP_CYTOPLASMIC_TRANSLATIONAL_INITIATION
GOBP_CYTOPLASM_ORGANIZATION              SET       9      -0.2067   -0.0045119       0.2635       0.7836 GOBP_CYTOPLASM_ORGANIZATION
GOBP_CYTOSKELETON_DEPENDENT_...1         SET     110     0.053498    0.0040717      0.07381      0.23429 GOBP_CYTOSKELETON_DEPENDENT_CYTOKINESIS
GOBP_CYTOSKELETON_DEPENDENT_...2         SET     202   -0.0078547  -0.00080813     0.057272      0.55454 GOBP_CYTOSKELETON_DEPENDENT_INTRACELLULAR_TRANSPORT
GOBP_CYTOSKELETON_ORGANIZATI...          SET    1413    0.0086365    0.0022726     0.023076      0.35411 GOBP_CYTOSKELETON_ORGANIZATION
GOBP_CYTOSOLIC_PATTERN_RECOG...          SET      87      -0.0497   -0.0033661     0.088313       0.7132 GOBP_CYTOSOLIC_PATTERN_RECOGNITION_RECEPTOR_SIGNALING_PATHWAY
GOBP_CYTOSOLIC_RIBOSOME_ASSE...          SET       4     -0.88171    -0.012833      0.51515       0.9565 GOBP_CYTOSOLIC_RIBOSOME_ASSEMBLY
GOBP_CYTOSOLIC_TRANSPORT                 SET     170    0.0066134   0.00062474     0.062925      0.45815 GOBP_CYTOSOLIC_TRANSPORT
GOBP_C_5_METHYLATION_OF_CYTO...          SET       5       0.0288   0.00046863      0.32438      0.46463 GOBP_C_5_METHYLATION_OF_CYTOSINE
GOBP_C_TERMINAL_PROTEIN_AMIN...          SET      13     0.053173    0.0013948      0.25464       0.4173 GOBP_C_TERMINAL_PROTEIN_AMINO_ACID_MODIFICATION
GOBP_C_TERMINAL_PROTEIN_LIPI...          SET       7      0.23515    0.0045272      0.33504      0.24138 GOBP_C_TERMINAL_PROTEIN_LIPIDATION
GOBP_C_X_C_CHEMOKINE_RECEPTO...          SET       5    -0.023379  -0.00038041      0.39838       0.5234 GOBP_C_X_C_CHEMOKINE_RECEPTOR_CXCR4_SIGNALING_PATHWAY
GOBP_DAMP_METABOLIC_PROCESS              SET       7      0.17773    0.0034217      0.37868      0.31942 GOBP_DAMP_METABOLIC_PROCESS
GOBP_DCMP_CATABOLIC_PROCESS              SET       6     -0.29115   -0.0051896      0.29613      0.83723 GOBP_DCMP_CATABOLIC_PROCESS
GOBP_DEADENYLATION_DEPENDENT...          SET       9     -0.32628   -0.0071222      0.25593      0.89882 GOBP_DEADENYLATION_DEPENDENT_DECAPPING_OF_NUCLEAR_TRANSCRIBED_MRNA
GOBP_DECIDUALIZATION                     SET      24     0.050813    0.0018106      0.17592      0.38635 GOBP_DECIDUALIZATION
GOBP_DEDIFFERENTIATION                   SET       8     -0.14389   -0.0029613      0.34495      0.66171 GOBP_DEDIFFERENTIATION
GOBP_DEFENSE_RESPONSE                    SET    1598     0.011753    0.0032714     0.022742      0.30265 GOBP_DEFENSE_RESPONSE
GOBP_DEFENSE_RESPONSE_TO_BAC...          SET     274     0.047328    0.0056602     0.054782      0.19382 GOBP_DEFENSE_RESPONSE_TO_BACTERIUM
GOBP_DEFENSE_RESPONSE_TO_FUN...          SET      52      0.15084    0.0079054      0.11403     0.092953 GOBP_DEFENSE_RESPONSE_TO_FUNGUS
GOBP_DEFENSE_RESPONSE_TO_GRA...1         SET      77   -0.0018169   -0.0001158      0.10237      0.50708 GOBP_DEFENSE_RESPONSE_TO_GRAM_NEGATIVE_BACTERIUM
GOBP_DEFENSE_RESPONSE_TO_GRA...2         SET     100   -0.0039223   -0.0002847     0.084135      0.51859 GOBP_DEFENSE_RESPONSE_TO_GRAM_POSITIVE_BACTERIUM
GOBP_DEFENSE_RESPONSE_TO_OTH...          SET    1050      0.02251     0.005159     0.027414      0.20579 GOBP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM
GOBP_DEFENSE_RESPONSE_TO_SYM...          SET     287     0.065262    0.0079852     0.050574     0.098458 GOBP_DEFENSE_RESPONSE_TO_SYMBIONT
GOBP_DEFENSE_RESPONSE_TO_TUM...          SET      12      0.15718    0.0039616      0.25743      0.27074 GOBP_DEFENSE_RESPONSE_TO_TUMOR_CELL
GOBP_DEFINITIVE_HEMOPOIESIS              SET      19       0.3253     0.010315      0.21633     0.066332 GOBP_DEFINITIVE_HEMOPOIESIS
GOBP_DEHYDROASCORBIC_ACID_TR...          SET       9    -0.019588  -0.00042758      0.24785       0.5315 GOBP_DEHYDROASCORBIC_ACID_TRANSPORT
GOBP_DELAMINATION                        SET       7      0.18346    0.0035321      0.28557       0.2603 GOBP_DELAMINATION
GOBP_DEMETHYLATION                       SET      66    0.0020224   0.00011937     0.097231       0.4917 GOBP_DEMETHYLATION
GOBP_DENDRITE_ARBORIZATION               SET      10      0.35801    0.0082373      0.31664      0.12911 GOBP_DENDRITE_ARBORIZATION
GOBP_DENDRITE_DEVELOPMENT                SET     217     0.093125    0.0099265     0.058423     0.055479 GOBP_DENDRITE_DEVELOPMENT
GOBP_DENDRITE_EXTENSION                  SET      33     -0.12975   -0.0054201      0.16481      0.78444 GOBP_DENDRITE_EXTENSION
GOBP_DENDRITE_MORPHOGENESIS              SET     129      0.15383     0.012673     0.075549     0.020872 GOBP_DENDRITE_MORPHOGENESIS
GOBP_DENDRITE_SELF_AVOIDANCE             SET      14      0.17792    0.0048434      0.27758      0.26077 GOBP_DENDRITE_SELF_AVOIDANCE
GOBP_DENDRITIC_CELL_ANTIGEN_...          SET      14     0.085838    0.0023367      0.24033      0.36048 GOBP_DENDRITIC_CELL_ANTIGEN_PROCESSING_AND_PRESENTATION
GOBP_DENDRITIC_CELL_APOPTOTI...          SET      12      0.01807   0.00045543      0.27946      0.47422 GOBP_DENDRITIC_CELL_APOPTOTIC_PROCESS
GOBP_DENDRITIC_CELL_CHEMOTAX...          SET      25     0.075251    0.0027366      0.18254      0.34009 GOBP_DENDRITIC_CELL_CHEMOTAXIS
GOBP_DENDRITIC_CELL_CYTOKINE...          SET      19      0.27548     0.008735      0.20644     0.091038 GOBP_DENDRITIC_CELL_CYTOKINE_PRODUCTION
GOBP_DENDRITIC_CELL_DIFFEREN...          SET      45    -0.080026   -0.0039024      0.13052       0.7301 GOBP_DENDRITIC_CELL_DIFFERENTIATION
GOBP_DENDRITIC_CELL_MIGRATION            SET      32      0.13707    0.0056384      0.16058      0.19667 GOBP_DENDRITIC_CELL_MIGRATION
GOBP_DENDRITIC_SPINE_DEVELOP...          SET      82     0.088241    0.0058029     0.095585      0.17796 GOBP_DENDRITIC_SPINE_DEVELOPMENT
GOBP_DENDRITIC_SPINE_MAINTEN...          SET      20      0.11622    0.0037807      0.18637      0.26645 GOBP_DENDRITIC_SPINE_MAINTENANCE
GOBP_DENDRITIC_SPINE_MORPHOG...          SET      51      0.15371    0.0079784      0.11766     0.095724 GOBP_DENDRITIC_SPINE_MORPHOGENESIS
GOBP_DENDRITIC_TRANSPORT                 SET      13     0.024393   0.00063988      0.22565      0.45696 GOBP_DENDRITIC_TRANSPORT
GOBP_DENSE_CORE_GRANULE_EXOC...          SET      10     -0.17919    -0.004123      0.28349      0.73633 GOBP_DENSE_CORE_GRANULE_EXOCYTOSIS
GOBP_DENSE_CORE_GRANULE_LOCA...          SET       9     -0.25774   -0.0056261      0.28556      0.81662 GOBP_DENSE_CORE_GRANULE_LOCALIZATION
GOBP_DENTATE_GYRUS_DEVELOPME...          SET      17      0.13187    0.0039554      0.21825      0.27285 GOBP_DENTATE_GYRUS_DEVELOPMENT
GOBP_DENTINOGENESIS                      SET       7      -0.0912   -0.0017558      0.33756      0.60649 GOBP_DENTINOGENESIS
GOBP_DEOXYRIBONUCLEOSIDE_CAT...          SET       6      0.42822    0.0076328      0.40517      0.14529 GOBP_DEOXYRIBONUCLEOSIDE_CATABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOSIDE_DIP...          SET       5    -0.026817  -0.00043636      0.29045      0.53678 GOBP_DEOXYRIBONUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOSIDE_MET...          SET      11      0.25184    0.0060772      0.25639        0.163 GOBP_DEOXYRIBONUCLEOSIDE_METABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOSIDE_MON...1         SET       8      0.48057    0.0098905      0.30594     0.058125 GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS
GOBP_DEOXYRIBONUCLEOSIDE_MON...2         SET      14    -0.090144   -0.0024539      0.20237      0.67199 GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOSIDE_MON...3         SET      23     0.084225     0.002938      0.16817      0.30825 GOBP_DEOXYRIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOSIDE_TRI...          SET       9     -0.43782    -0.009557       0.2773      0.94281 GOBP_DEOXYRIBONUCLEOSIDE_TRIPHOSPHATE_METABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOTIDE_BIO...          SET      14     0.077493    0.0021095      0.21032      0.35627 GOBP_DEOXYRIBONUCLEOTIDE_BIOSYNTHETIC_PROCESS
GOBP_DEOXYRIBONUCLEOTIDE_CAT...          SET      27     -0.19696   -0.0074431      0.14997      0.90545 GOBP_DEOXYRIBONUCLEOTIDE_CATABOLIC_PROCESS
GOBP_DEOXYRIBONUCLEOTIDE_MET...          SET      42     -0.11199   -0.0052763      0.12137      0.82192 GOBP_DEOXYRIBONUCLEOTIDE_METABOLIC_PROCESS
GOBP_DEPHOSPHORYLATION                   SET     322     0.084457     0.010936     0.047132      0.03658 GOBP_DEPHOSPHORYLATION
GOBP_DEPHOSPHORYLATION_OF_RN...          SET       5     -0.15616    -0.002541      0.40564      0.64986 GOBP_DEPHOSPHORYLATION_OF_RNA_POLYMERASE_II_C_TERMINAL_DOMAIN
GOBP_DEPYRIMIDINATION                    SET       8      -0.1472   -0.0030295      0.29326      0.69214 GOBP_DEPYRIMIDINATION
GOBP_DERMATAN_SULFATE_BIOSYN...          SET       5    -0.078117   -0.0012711      0.39583      0.57822 GOBP_DERMATAN_SULFATE_BIOSYNTHETIC_PROCESS
GOBP_DERMATAN_SULFATE_METABO...          SET       8      0.25622    0.0052732       0.2632      0.16516 GOBP_DERMATAN_SULFATE_METABOLIC_PROCESS
GOBP_DERMATAN_SULFATE_PROTEO...1         SET       8     -0.18671   -0.0038427      0.28402      0.74453 GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
GOBP_DERMATAN_SULFATE_PROTEO...2         SET      11     0.092063    0.0022216      0.22114      0.33859 GOBP_DERMATAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
GOBP_DESMOSOME_ORGANIZATION              SET      10     -0.43429   -0.0099925      0.31138      0.91844 GOBP_DESMOSOME_ORGANIZATION
GOBP_DETECTION_OF_ABIOTIC_ST...          SET     131     0.091984    0.0076356     0.076287      0.11396 GOBP_DETECTION_OF_ABIOTIC_STIMULUS
GOBP_DETECTION_OF_BACTERIUM              SET      16      -0.0426   -0.0012396       0.2322      0.57278 GOBP_DETECTION_OF_BACTERIUM
GOBP_DETECTION_OF_BIOTIC_STI...          SET      34     -0.20919   -0.0088696      0.15377      0.91314 GOBP_DETECTION_OF_BIOTIC_STIMULUS
GOBP_DETECTION_OF_CALCIUM_ION            SET      13     0.066208    0.0017368      0.23189      0.38763 GOBP_DETECTION_OF_CALCIUM_ION
GOBP_DETECTION_OF_CELL_DENSI...          SET       8     -0.24027    -0.004945      0.29299       0.7939 GOBP_DETECTION_OF_CELL_DENSITY
GOBP_DETECTION_OF_CHEMICAL_S...1         SET     404     0.018228    0.0026379     0.054238      0.36841 GOBP_DETECTION_OF_CHEMICAL_STIMULUS
GOBP_DETECTION_OF_CHEMICAL_S...2         SET      44    -0.074101   -0.0035732      0.13686       0.7059 GOBP_DETECTION_OF_CHEMICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_TASTE
GOBP_DETECTION_OF_EXTERNAL_B...          SET      24     -0.11127   -0.0039647      0.18699      0.72409 GOBP_DETECTION_OF_EXTERNAL_BIOTIC_STIMULUS
GOBP_DETECTION_OF_LIGHT_STIM...1         SET      61     0.065369    0.0037097      0.10828      0.27303 GOBP_DETECTION_OF_LIGHT_STIMULUS
GOBP_DETECTION_OF_LIGHT_STIM...2         SET      20     -0.16796   -0.0054638      0.18486       0.8182 GOBP_DETECTION_OF_LIGHT_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
GOBP_DETECTION_OF_MECHANICAL...1         SET      50      0.10174    0.0052289      0.12767      0.21276 GOBP_DETECTION_OF_MECHANICAL_STIMULUS
GOBP_DETECTION_OF_MECHANICAL...2         SET      34       0.2645     0.011215      0.15937     0.048504 GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
GOBP_DETECTION_OF_MECHANICAL...3         SET      14      0.37895     0.010316      0.23042     0.050037 GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN
GOBP_DETECTION_OF_MECHANICAL...4         SET      15      0.30759    0.0086668      0.25387      0.11284 GOBP_DETECTION_OF_MECHANICAL_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_SOUND
GOBP_DETECTION_OF_MOLECULE_O...          SET      11     -0.29825    -0.007197      0.26129      0.87315 GOBP_DETECTION_OF_MOLECULE_OF_BACTERIAL_ORIGIN
GOBP_DETECTION_OF_MUSCLE_STR...          SET       7      0.10372    0.0019969      0.35942      0.38645 GOBP_DETECTION_OF_MUSCLE_STRETCH
GOBP_DETECTION_OF_OTHER_ORGA...          SET      19     -0.14904   -0.0047258      0.21562      0.75528 GOBP_DETECTION_OF_OTHER_ORGANISM
GOBP_DETECTION_OF_STIMULUS               SET     552     0.027964    0.0047113     0.043607      0.26068 GOBP_DETECTION_OF_STIMULUS
GOBP_DETECTION_OF_STIMULUS_I...1         SET     435      0.04889    0.0073353     0.051257      0.17009 GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION
GOBP_DETECTION_OF_STIMULUS_I...2         SET      26      0.27362     0.010147      0.16778     0.051476 GOBP_DETECTION_OF_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN
GOBP_DETECTION_OF_TEMPERATUR...1         SET      25      0.11667    0.0042427      0.16915      0.24519 GOBP_DETECTION_OF_TEMPERATURE_STIMULUS
GOBP_DETECTION_OF_TEMPERATUR...2         SET      18      0.17158    0.0052956      0.20152      0.19727 GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_SENSORY_PERCEPTION_OF_PAIN
GOBP_DETECTION_OF_TEMPERATUR...3         SET       5      -0.2491   -0.0040534       0.3446      0.76512 GOBP_DETECTION_OF_TEMPERATURE_STIMULUS_INVOLVED_IN_THERMOCEPTION
GOBP_DETECTION_OF_VIRUS                  SET       5      0.55945    0.0091032      0.34936      0.05466 GOBP_DETECTION_OF_VIRUS
GOBP_DETECTION_OF_VISIBLE_LI...          SET      47     0.036387    0.0018133      0.12351      0.38414 GOBP_DETECTION_OF_VISIBLE_LIGHT
GOBP_DETERMINATION_OF_ADULT_...          SET      20     -0.24406   -0.0079394       0.1817      0.91039 GOBP_DETERMINATION_OF_ADULT_LIFESPAN
GOBP_DETERMINATION_OF_DIGEST...          SET       5      0.69137      0.01125      0.39661     0.040657 GOBP_DETERMINATION_OF_DIGESTIVE_TRACT_LEFT_RIGHT_ASYMMETRY
GOBP_DETERMINATION_OF_DORSAL...          SET      10      0.44338     0.010202      0.27483     0.053348 GOBP_DETERMINATION_OF_DORSAL_VENTRAL_ASYMMETRY
GOBP_DETERMINATION_OF_LEFT_R...          SET       8       0.3296    0.0067835      0.34441      0.16929 GOBP_DETERMINATION_OF_LEFT_RIGHT_ASYMMETRY_IN_LATERAL_MESODERM
GOBP_DETERMINATION_OF_LIVER_...          SET       4      0.56922    0.0082846      0.41828     0.086788 GOBP_DETERMINATION_OF_LIVER_LEFT_RIGHT_ASYMMETRY
GOBP_DETERMINATION_OF_PANCRE...          SET       3      0.72831    0.0091802      0.46919     0.060309 GOBP_DETERMINATION_OF_PANCREATIC_LEFT_RIGHT_ASYMMETRY
GOBP_DETOXIFICATION                      SET     121      0.10777       0.0086     0.077068      0.08101 GOBP_DETOXIFICATION
GOBP_DETOXIFICATION_OF_INORG...          SET       6      0.77644      0.01384      0.33302    0.0098682 GOBP_DETOXIFICATION_OF_INORGANIC_COMPOUND
GOBP_DETOXIFICATION_OF_NITRO...          SET       5      0.10362    0.0016861      0.53286      0.42291 GOBP_DETOXIFICATION_OF_NITROGEN_COMPOUND
GOBP_DEVELOPMENTAL_CELL_GROW...          SET     208     0.010765    0.0011238     0.060242      0.42909 GOBP_DEVELOPMENTAL_CELL_GROWTH
GOBP_DEVELOPMENTAL_GROWTH                SET     596     0.039144    0.0068444     0.036186      0.13969 GOBP_DEVELOPMENTAL_GROWTH
GOBP_DEVELOPMENTAL_GROWTH_IN...          SET     216      0.03267    0.0034744     0.060285      0.29394 GOBP_DEVELOPMENTAL_GROWTH_INVOLVED_IN_MORPHOGENESIS
GOBP_DEVELOPMENTAL_INDUCTION             SET      33     -0.18175   -0.0075922      0.15807      0.87488 GOBP_DEVELOPMENTAL_INDUCTION
GOBP_DEVELOPMENTAL_MATURATION            SET     302     0.032412    0.0040665     0.049226      0.25513 GOBP_DEVELOPMENTAL_MATURATION
GOBP_DEVELOPMENTAL_PIGMENTAT...          SET      44     -0.16755   -0.0080793      0.13101      0.89952 GOBP_DEVELOPMENTAL_PIGMENTATION
GOBP_DEVELOPMENTAL_PROCESS_I...          SET     876     0.021741    0.0045732     0.029053      0.22714 GOBP_DEVELOPMENTAL_PROCESS_INVOLVED_IN_REPRODUCTION
GOBP_DEVELOPMENT_OF_PRIMARY_...1         SET     102    -0.010776  -0.00078991     0.084027      0.55102 GOBP_DEVELOPMENT_OF_PRIMARY_FEMALE_SEXUAL_CHARACTERISTICS
GOBP_DEVELOPMENT_OF_PRIMARY_...2         SET     210      0.03434    0.0036016     0.058728      0.27937 GOBP_DEVELOPMENT_OF_PRIMARY_SEXUAL_CHARACTERISTICS
GOBP_DEVELOPMENT_OF_SECONDAR...1         SET       6      0.53428    0.0095232      0.33301     0.054322 GOBP_DEVELOPMENT_OF_SECONDARY_FEMALE_SEXUAL_CHARACTERISTICS
GOBP_DEVELOPMENT_OF_SECONDAR...2         SET       9      0.32373    0.0070665      0.26117      0.10758 GOBP_DEVELOPMENT_OF_SECONDARY_SEXUAL_CHARACTERISTICS
GOBP_DE_NOVO_AMP_BIOSYNTHETI...          SET       8     -0.14367   -0.0029569      0.24426       0.7218 GOBP_DE_NOVO_AMP_BIOSYNTHETIC_PROCESS
GOBP_DE_NOVO_CENTRIOLE_ASSEM...          SET       5      0.34746    0.0056538      0.28827      0.11405 GOBP_DE_NOVO_CENTRIOLE_ASSEMBLY
GOBP_DE_NOVO_NAD_BIOSYNTHETI...          SET       8      0.13991    0.0028795       0.3319      0.33668 GOBP_DE_NOVO_NAD_BIOSYNTHETIC_PROCESS
GOBP_DE_NOVO_PROTEIN_FOLDING             SET      40      0.10936    0.0050285       0.1181      0.17723 GOBP_DE_NOVO_PROTEIN_FOLDING
GOBP_DE_NOVO_PYRIMIDINE_NUCL...          SET       6      0.30108    0.0053666      0.43127      0.24255 GOBP_DE_NOVO_PYRIMIDINE_NUCLEOBASE_BIOSYNTHETIC_PROCESS
GOBP_DGMP_METABOLIC_PROCESS              SET       5   -0.0042749   -6.956e-05      0.37854      0.50451 GOBP_DGMP_METABOLIC_PROCESS
GOBP_DIACYLGLYCEROL_BIOSYNTH...          SET       9     -0.10902   -0.0023797       0.2775      0.65279 GOBP_DIACYLGLYCEROL_BIOSYNTHETIC_PROCESS
GOBP_DIACYLGLYCEROL_CATABOLI...          SET       5      0.42217    0.0068695      0.39112      0.14022 GOBP_DIACYLGLYCEROL_CATABOLIC_PROCESS
GOBP_DIACYLGLYCEROL_METABOLI...          SET      26     -0.27583    -0.010229      0.17296       0.9446 GOBP_DIACYLGLYCEROL_METABOLIC_PROCESS
GOBP_DIADENOSINE_POLYPHOSPHA...1         SET       3     -0.44081   -0.0055564      0.65263       0.7503 GOBP_DIADENOSINE_POLYPHOSPHATE_CATABOLIC_PROCESS
GOBP_DIADENOSINE_POLYPHOSPHA...2         SET       5     -0.11251   -0.0018308      0.40813       0.6086 GOBP_DIADENOSINE_POLYPHOSPHATE_METABOLIC_PROCESS
GOBP_DIAPEDESIS                          SET       5      0.34524    0.0056176      0.39683      0.19216 GOBP_DIAPEDESIS
GOBP_DIAPHRAGM_DEVELOPMENT               SET       8      0.19584    0.0040305      0.31735      0.26859 GOBP_DIAPHRAGM_DEVELOPMENT
GOBP_DICARBOXYLIC_ACID_BIOSY...          SET      13     0.078149      0.00205      0.24151      0.37313 GOBP_DICARBOXYLIC_ACID_BIOSYNTHETIC_PROCESS
GOBP_DICARBOXYLIC_ACID_CATAB...          SET      18     0.072536    0.0022387      0.18068      0.34404 GOBP_DICARBOXYLIC_ACID_CATABOLIC_PROCESS
GOBP_DICARBOXYLIC_ACID_METAB...          SET      94      0.05661    0.0039846     0.082531      0.24638 GOBP_DICARBOXYLIC_ACID_METABOLIC_PROCESS
GOBP_DICARBOXYLIC_ACID_TRANS...          SET      92      0.12184    0.0084846     0.090085     0.088118 GOBP_DICARBOXYLIC_ACID_TRANSPORT
GOBP_DICHOTOMOUS_SUBDIVISION...          SET       8     -0.12938   -0.0026628      0.35318      0.64294 GOBP_DICHOTOMOUS_SUBDIVISION_OF_AN_EPITHELIAL_TERMINAL_UNIT
GOBP_DIENCEPHALON_DEVELOPMENT            SET      69      0.08998    0.0054298      0.11092      0.20862 GOBP_DIENCEPHALON_DEVELOPMENT
GOBP_DIET_INDUCED_THERMOGENE...          SET      12      0.23536     0.005932      0.29186         0.21 GOBP_DIET_INDUCED_THERMOGENESIS
GOBP_DIGESTION                           SET     131    -0.036636   -0.0030412     0.079888      0.67673 GOBP_DIGESTION
GOBP_DIGESTIVE_SYSTEM_DEVELO...          SET     138    -0.060816   -0.0051805     0.074275      0.79354 GOBP_DIGESTIVE_SYSTEM_DEVELOPMENT
GOBP_DIGESTIVE_SYSTEM_PROCESS            SET     104     0.033275    0.0024629     0.087649      0.35211 GOBP_DIGESTIVE_SYSTEM_PROCESS
GOBP_DIGESTIVE_TRACT_MORPHOG...          SET      48     -0.12119   -0.0061029       0.1339      0.81728 GOBP_DIGESTIVE_TRACT_MORPHOGENESIS
GOBP_DIOL_BIOSYNTHETIC_PROCE...          SET      21      0.10966    0.0036553      0.18402      0.27563 GOBP_DIOL_BIOSYNTHETIC_PROCESS
GOBP_DIOL_METABOLIC_PROCESS              SET      30      0.20237    0.0080608      0.16228      0.10619 GOBP_DIOL_METABOLIC_PROCESS
GOBP_DIPEPTIDE_TRANSMEMBRANE...          SET       7     0.087112    0.0016771      0.27415      0.37534 GOBP_DIPEPTIDE_TRANSMEMBRANE_TRANSPORT
GOBP_DIPHOSPHOINOSITOL_POLYP...          SET       2      0.51199    0.0052694      0.87441       0.2791 GOBP_DIPHOSPHOINOSITOL_POLYPHOSPHATE_METABOLIC_PROCESS
GOBP_DIRECT_OSSIFICATION                 SET       7      0.22926    0.0044138      0.30355      0.22505 GOBP_DIRECT_OSSIFICATION
GOBP_DISACCHARIDE_METABOLIC_...          SET      12      0.02902   0.00073142      0.22767      0.44929 GOBP_DISACCHARIDE_METABOLIC_PROCESS
GOBP_DISRUPTION_OF_CELLULAR_...          SET       5      0.16965    0.0027606      0.49457      0.36579 GOBP_DISRUPTION_OF_CELLULAR_COMPONENT_OF_ANOTHER_ORGANISM
GOBP_DISTAL_CONVOLUTED_TUBUL...          SET       5      -0.4849   -0.0078903      0.39378      0.89091 GOBP_DISTAL_CONVOLUTED_TUBULE_DEVELOPMENT
GOBP_DISTAL_TUBULE_DEVELOPME...          SET      12      -0.1221   -0.0030774       0.2459      0.69024 GOBP_DISTAL_TUBULE_DEVELOPMENT
GOBP_DITERPENOID_BIOSYNTHETI...          SET      11     0.054619     0.001318      0.25974      0.41673 GOBP_DITERPENOID_BIOSYNTHETIC_PROCESS
GOBP_DNA_BIOSYNTHETIC_PROCESS            SET     188    -0.043663   -0.0043354     0.058018      0.77414 GOBP_DNA_BIOSYNTHETIC_PROCESS
