# MEAN_SAMPLE_SIZE = 68133
# TOTAL_GENES = 18909
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, sample size, inverse mac, log(gene size), log(gene density), log(sample size), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
BOYAULT_LIVER_CANCER_SUBCLAS...1         SET      46      0.19942     0.009824      0.12168     0.050628 BOYAULT_LIVER_CANCER_SUBCLASS_G123_DN
BOYAULT_LIVER_CANCER_SUBCLAS...2         SET      43     0.065967    0.0031423       0.1258      0.30001 BOYAULT_LIVER_CANCER_SUBCLASS_G123_UP
BOYAULT_LIVER_CANCER_SUBCLAS...3         SET      15     0.033862   0.00095336      0.21928      0.43864 BOYAULT_LIVER_CANCER_SUBCLASS_G12_DN
BOYAULT_LIVER_CANCER_SUBCLAS...4         SET      39      0.13675    0.0062043      0.13186      0.14985 BOYAULT_LIVER_CANCER_SUBCLASS_G12_UP
BOYAULT_LIVER_CANCER_SUBCLAS...5         SET      39     -0.14118   -0.0064054      0.13596      0.85046 BOYAULT_LIVER_CANCER_SUBCLASS_G1_DN
BOYAULT_LIVER_CANCER_SUBCLAS...6         SET     113    -0.067266   -0.0051845     0.082045      0.79385 BOYAULT_LIVER_CANCER_SUBCLASS_G1_UP
BOYAULT_LIVER_CANCER_SUBCLAS...7         SET      27     -0.11497   -0.0043414      0.17171      0.74842 BOYAULT_LIVER_CANCER_SUBCLASS_G2
BOYAULT_LIVER_CANCER_SUBCLAS...8         SET      10     -0.45285    -0.010412      0.23266      0.97419 BOYAULT_LIVER_CANCER_SUBCLASS_G23_DN
BOYAULT_LIVER_CANCER_SUBCLAS...9         SET      50     0.067618    0.0034725      0.10694       0.2636 BOYAULT_LIVER_CANCER_SUBCLASS_G23_UP
BOYAULT_LIVER_CANCER_SUBCLAS...10        SET      51      0.14926    0.0077414      0.11147     0.090282 BOYAULT_LIVER_CANCER_SUBCLASS_G3_DN
BOYAULT_LIVER_CANCER_SUBCLAS...11        SET     181     0.039284    0.0038251     0.059904      0.25599 BOYAULT_LIVER_CANCER_SUBCLASS_G3_UP
BOYAULT_LIVER_CANCER_SUBCLAS...12        SET      17      -0.2048    -0.006138      0.21552        0.829 BOYAULT_LIVER_CANCER_SUBCLASS_G56_DN
BOYAULT_LIVER_CANCER_SUBCLAS...13        SET      11     -0.22942   -0.0055319      0.31556      0.76639 BOYAULT_LIVER_CANCER_SUBCLASS_G56_UP
BOYAULT_LIVER_CANCER_SUBCLAS...14        SET      27    -0.022444  -0.00084751       0.1822      0.54902 BOYAULT_LIVER_CANCER_SUBCLASS_G5_DN
BOYAULT_LIVER_CANCER_SUBCLAS...15        SET      19     -0.41272    -0.013076      0.20849      0.97612 BOYAULT_LIVER_CANCER_SUBCLASS_G6_DN
BOYAULT_LIVER_CANCER_SUBCLAS...16        SET      64     0.028454    0.0016526      0.10876      0.39681 BOYAULT_LIVER_CANCER_SUBCLASS_G6_UP
BOYERINAS_ONCOFETAL_TARGETS_...          SET      10     -0.34041   -0.0078265      0.30612      0.86692 BOYERINAS_ONCOFETAL_TARGETS_OF_LET7A1
BOYLAN_MULTIPLE_MYELOMA_C_CL...1         SET      28     -0.06912   -0.0026579      0.17712      0.65182 BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_DN
BOYLAN_MULTIPLE_MYELOMA_C_CL...2         SET      34    -0.060582   -0.0025667      0.13785      0.66983 BOYLAN_MULTIPLE_MYELOMA_C_CLUSTER_UP
BOYLAN_MULTIPLE_MYELOMA_C_DN             SET      53     -0.13492   -0.0071332      0.12083      0.86791 BOYLAN_MULTIPLE_MYELOMA_C_DN
BOYLAN_MULTIPLE_MYELOMA_C_D_...1         SET     257     -0.10148     -0.01175     0.056528      0.96367 BOYLAN_MULTIPLE_MYELOMA_C_D_DN
BOYLAN_MULTIPLE_MYELOMA_C_D_...2         SET     133    0.0035527   0.00029691     0.069939      0.47974 BOYLAN_MULTIPLE_MYELOMA_C_D_UP
BOYLAN_MULTIPLE_MYELOMA_C_UP             SET      45     -0.01488  -0.00072506      0.13714       0.5432 BOYLAN_MULTIPLE_MYELOMA_C_UP
BOYLAN_MULTIPLE_MYELOMA_D_CL...1         SET      35       0.1174    0.0050462      0.15221      0.22028 BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_DN
BOYLAN_MULTIPLE_MYELOMA_D_CL...2         SET      27      0.17774    0.0067118      0.17308      0.15223 BOYLAN_MULTIPLE_MYELOMA_D_CLUSTER_UP
BOYLAN_MULTIPLE_MYELOMA_D_DN             SET      70    -0.048077   -0.0029198      0.10553      0.67564 BOYLAN_MULTIPLE_MYELOMA_D_DN
BOYLAN_MULTIPLE_MYELOMA_D_UP             SET      88    0.0063543   0.00043249     0.091627      0.47236 BOYLAN_MULTIPLE_MYELOMA_D_UP
BOYLAN_MULTIPLE_MYELOMA_PCA1...1         SET       8     0.065002    0.0013368      0.33095      0.42215 BOYLAN_MULTIPLE_MYELOMA_PCA1_DN
BOYLAN_MULTIPLE_MYELOMA_PCA1...2         SET     104    -0.092776   -0.0068617     0.086087      0.85941 BOYLAN_MULTIPLE_MYELOMA_PCA1_UP
BOYLAN_MULTIPLE_MYELOMA_PCA3...1         SET      63     -0.18724     -0.01079      0.10182      0.96704 BOYLAN_MULTIPLE_MYELOMA_PCA3_DN
BOYLAN_MULTIPLE_MYELOMA_PCA3...2         SET      78     0.051718    0.0033149      0.10324       0.3082 BOYLAN_MULTIPLE_MYELOMA_PCA3_UP
BRACHAT_RESPONSE_TO_CAMPTOTH...1         SET      40   -0.0039996  -0.00018376      0.12432      0.51283 BRACHAT_RESPONSE_TO_CAMPTOTHECIN_DN
BRACHAT_RESPONSE_TO_CAMPTOTH...2         SET      24      0.16592    0.0059076      0.16291      0.15424 BRACHAT_RESPONSE_TO_CAMPTOTHECIN_UP
BRACHAT_RESPONSE_TO_CISPLATIN            SET      20      0.22864    0.0074323      0.19166      0.11644 BRACHAT_RESPONSE_TO_CISPLATIN
BRACHAT_RESPONSE_TO_METHOTRE...1         SET      24    -0.071353   -0.0025405      0.15377      0.67868 BRACHAT_RESPONSE_TO_METHOTREXATE_DN
BRACHAT_RESPONSE_TO_METHOTRE...2         SET      21     0.082142     0.002736      0.18434      0.32795 BRACHAT_RESPONSE_TO_METHOTREXATE_UP
BREDEMEYER_RAG_SIGNALING_NOT...1         SET      55    0.0027748   0.00014944      0.11451      0.49033 BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_DN
BREDEMEYER_RAG_SIGNALING_NOT...2         SET      61    -0.046878   -0.0026583       0.1103      0.66458 BREDEMEYER_RAG_SIGNALING_NOT_VIA_ATM_UP
BREDEMEYER_RAG_SIGNALING_VIA...1         SET      38     -0.15398   -0.0068961      0.14967       0.8482 BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_DN
BREDEMEYER_RAG_SIGNALING_VIA...2         SET      48      0.16953    0.0085307      0.12246     0.083137 BREDEMEYER_RAG_SIGNALING_VIA_ATM_NOT_VIA_NFKB_UP
BREUHAHN_GROWTH_FACTOR_SIGNA...          SET      15     -0.11927    -0.003358      0.24057      0.68997 BREUHAHN_GROWTH_FACTOR_SIGNALING_IN_LIVER_CANCER
BRIDEAU_IMPRINTED_GENES                  SET      61       0.1464    0.0083018      0.13146      0.13273 BRIDEAU_IMPRINTED_GENES
BROCKE_APOPTOSIS_REVERSED_BY...          SET     143     -0.01726   -0.0014954     0.070446      0.59678 BROCKE_APOPTOSIS_REVERSED_BY_IL6
BROWNE_HCMV_INFECTION_10HR_DN            SET      54     -0.13945   -0.0074417       0.1266      0.86465 BROWNE_HCMV_INFECTION_10HR_DN
BROWNE_HCMV_INFECTION_10HR_UP            SET      92   0.00095102   6.6176e-05      0.08802      0.49569 BROWNE_HCMV_INFECTION_10HR_UP
BROWNE_HCMV_INFECTION_12HR_DN            SET      94     -0.19999    -0.014066     0.090156      0.98673 BROWNE_HCMV_INFECTION_12HR_DN
BROWNE_HCMV_INFECTION_12HR_UP            SET     106     0.026882    0.0020071     0.083555      0.37383 BROWNE_HCMV_INFECTION_12HR_UP
BROWNE_HCMV_INFECTION_14HR_DN            SET     270   -0.0078372  -0.00092982     0.053162       0.5586 BROWNE_HCMV_INFECTION_14HR_DN
BROWNE_HCMV_INFECTION_14HR_UP            SET     146    -0.063653   -0.0055717     0.067124       0.8285 BROWNE_HCMV_INFECTION_14HR_UP
BROWNE_HCMV_INFECTION_16HR_DN            SET      78    -0.073634   -0.0047196     0.098385      0.77289 BROWNE_HCMV_INFECTION_16HR_DN
BROWNE_HCMV_INFECTION_16HR_UP            SET     210    -0.068572   -0.0071863     0.056616      0.88708 BROWNE_HCMV_INFECTION_16HR_UP
BROWNE_HCMV_INFECTION_18HR_DN            SET     173    -0.031687    -0.003017     0.065486      0.68576 BROWNE_HCMV_INFECTION_18HR_DN
BROWNE_HCMV_INFECTION_18HR_UP            SET     165    0.0054621   0.00050801      0.06511      0.46657 BROWNE_HCMV_INFECTION_18HR_UP
BROWNE_HCMV_INFECTION_1HR_DN             SET     191    -0.020241   -0.0020241     0.059957      0.63216 BROWNE_HCMV_INFECTION_1HR_DN
BROWNE_HCMV_INFECTION_1HR_UP             SET      49    -0.032548   -0.0016548      0.12719      0.60098 BROWNE_HCMV_INFECTION_1HR_UP
BROWNE_HCMV_INFECTION_20HR_DN            SET      97     -0.15383     -0.01099     0.090005      0.95628 BROWNE_HCMV_INFECTION_20HR_DN
BROWNE_HCMV_INFECTION_20HR_UP            SET     222    -0.014735   -0.0015872     0.054912      0.60578 BROWNE_HCMV_INFECTION_20HR_UP
BROWNE_HCMV_INFECTION_24HR_DN            SET     136    -0.065149   -0.0055054     0.074997      0.80748 BROWNE_HCMV_INFECTION_24HR_DN
BROWNE_HCMV_INFECTION_24HR_UP            SET     138    -0.084876   -0.0072245     0.070267      0.88645 BROWNE_HCMV_INFECTION_24HR_UP
BROWNE_HCMV_INFECTION_2HR_DN             SET      48     -0.20828    -0.010481      0.11784      0.96141 BROWNE_HCMV_INFECTION_2HR_DN
BROWNE_HCMV_INFECTION_2HR_UP             SET      36     0.065868    0.0028714      0.15157      0.33194 BROWNE_HCMV_INFECTION_2HR_UP
BROWNE_HCMV_INFECTION_30MIN_...1         SET     132    0.0062557   0.00052086     0.074658      0.46661 BROWNE_HCMV_INFECTION_30MIN_DN
BROWNE_HCMV_INFECTION_30MIN_...2         SET      51     -0.23259    -0.012063      0.11991      0.97378 BROWNE_HCMV_INFECTION_30MIN_UP
BROWNE_HCMV_INFECTION_48HR_DN            SET     436     0.040681    0.0061059       0.0412      0.16172 BROWNE_HCMV_INFECTION_48HR_DN
BROWNE_HCMV_INFECTION_48HR_UP            SET     172     0.085263     0.008095     0.063263     0.088877 BROWNE_HCMV_INFECTION_48HR_UP
BROWNE_HCMV_INFECTION_4HR_DN             SET     240    -0.043944   -0.0049193     0.053847      0.79277 BROWNE_HCMV_INFECTION_4HR_DN
BROWNE_HCMV_INFECTION_4HR_UP             SET      48     0.020923    0.0010529      0.12068      0.43118 BROWNE_HCMV_INFECTION_4HR_UP
BROWNE_HCMV_INFECTION_6HR_DN             SET     151    -0.086463   -0.0076958     0.071425      0.88696 BROWNE_HCMV_INFECTION_6HR_DN
BROWNE_HCMV_INFECTION_6HR_UP             SET      59   -0.0055914  -0.00031185      0.10272      0.52171 BROWNE_HCMV_INFECTION_6HR_UP
BROWNE_HCMV_INFECTION_8HR_DN             SET      43    -0.016155  -0.00076954      0.13058      0.54923 BROWNE_HCMV_INFECTION_8HR_DN
BROWNE_HCMV_INFECTION_8HR_UP             SET      95    0.0095681    0.0006765     0.081805      0.45345 BROWNE_HCMV_INFECTION_8HR_UP
BROWNE_INTERFERON_RESPONSIVE...          SET      67     -0.14031   -0.0083374      0.10459      0.91012 BROWNE_INTERFERON_RESPONSIVE_GENES
BROWN_MYELOID_CELL_DEVELOPME...1         SET     126    -0.024425   -0.0019873     0.077156      0.62421 BROWN_MYELOID_CELL_DEVELOPMENT_DN
BROWN_MYELOID_CELL_DEVELOPME...2         SET     159     -0.11803    -0.010778     0.070441      0.95308 BROWN_MYELOID_CELL_DEVELOPMENT_UP
BRUECKNER_TARGETS_OF_MIRLET7...1         SET      73     -0.10247   -0.0063549      0.10336      0.83926 BRUECKNER_TARGETS_OF_MIRLET7A3_DN
BRUECKNER_TARGETS_OF_MIRLET7...2         SET     105      0.14274     0.010607     0.091857     0.060112 BRUECKNER_TARGETS_OF_MIRLET7A3_UP
BRUINS_UVC_RESPONSE_EARLY_LA...          SET     295    -0.079411   -0.0098413     0.048812      0.94811 BRUINS_UVC_RESPONSE_EARLY_LATE
BRUINS_UVC_RESPONSE_LATE                 SET    1076     0.041156    0.0095345     0.025775     0.055166 BRUINS_UVC_RESPONSE_LATE
BRUINS_UVC_RESPONSE_MIDDLE               SET      93    -0.050683   -0.0035458     0.086726      0.72052 BRUINS_UVC_RESPONSE_MIDDLE
BRUINS_UVC_RESPONSE_VIA_TP53...1         SET     847      0.04409    0.0091203     0.030516     0.074263 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_A
BRUINS_UVC_RESPONSE_VIA_TP53...2         SET     517    -0.035164   -0.0057346     0.036183      0.83443 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_B
BRUINS_UVC_RESPONSE_VIA_TP53...3         SET      86     0.072592    0.0048846     0.086285      0.20009 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_C
BRUINS_UVC_RESPONSE_VIA_TP53...4         SET     260    -0.034361   -0.0040015     0.053628      0.73915 BRUINS_UVC_RESPONSE_VIA_TP53_GROUP_D
BRUNEAU_HEART_GREAT_VESSELS_...          SET       8     -0.11886   -0.0024444      0.33153      0.64002 BRUNEAU_HEART_GREAT_VESSELS_AND_VALVULOGENESIS
BRUNEAU_SEPTATION_ATRIAL                 SET       5     -0.27538   -0.0044775      0.43471      0.73678 BRUNEAU_SEPTATION_ATRIAL
BRUNEAU_SEPTATION_VENTRICULAR            SET      10     -0.23999   -0.0055176      0.27304      0.81028 BRUNEAU_SEPTATION_VENTRICULAR
BRUNO_HEMATOPOIESIS                      SET      63     0.086717    0.0049972      0.10878      0.21268 BRUNO_HEMATOPOIESIS
BUCKANOVICH_T_LYMPHOCYTE_HOM...1         SET      20      -0.2681   -0.0087148      0.19963      0.91035 BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_DN
BUCKANOVICH_T_LYMPHOCYTE_HOM...2         SET      19    -0.088034   -0.0027892      0.18103      0.68661 BUCKANOVICH_T_LYMPHOCYTE_HOMING_ON_TUMOR_UP
BUFFA_HYPOXIA_METAGENE                   SET      47     0.073187    0.0036443      0.11821      0.26792 BUFFA_HYPOXIA_METAGENE
BURTON_ADIPOGENESIS_1                    SET      30     -0.27868    -0.011092      0.15931      0.95987 BURTON_ADIPOGENESIS_1
BURTON_ADIPOGENESIS_10                   SET      28      0.12394    0.0047659      0.15954      0.21862 BURTON_ADIPOGENESIS_10
BURTON_ADIPOGENESIS_11                   SET      46    -0.053977   -0.0026591      0.12741      0.66409 BURTON_ADIPOGENESIS_11
BURTON_ADIPOGENESIS_12                   SET      31    -0.062698   -0.0025366      0.15444      0.65762 BURTON_ADIPOGENESIS_12
BURTON_ADIPOGENESIS_2                    SET      70      0.16128    0.0097949      0.10428     0.060988 BURTON_ADIPOGENESIS_2
BURTON_ADIPOGENESIS_3                    SET      96     0.058787    0.0041782     0.082605      0.23834 BURTON_ADIPOGENESIS_3
BURTON_ADIPOGENESIS_4                    SET      43      0.25155     0.011983      0.12055     0.018464 BURTON_ADIPOGENESIS_4
BURTON_ADIPOGENESIS_5                    SET     108    -0.065399   -0.0049285     0.073922      0.81184 BURTON_ADIPOGENESIS_5
BURTON_ADIPOGENESIS_6                    SET     189     -0.18166    -0.018071     0.060826      0.99859 BURTON_ADIPOGENESIS_6
BURTON_ADIPOGENESIS_7                    SET      44      0.17141    0.0082591      0.12609     0.087017 BURTON_ADIPOGENESIS_7
BURTON_ADIPOGENESIS_8                    SET      71     -0.15907   -0.0097293     0.099749       0.9446 BURTON_ADIPOGENESIS_8
BURTON_ADIPOGENESIS_9                    SET      76     -0.14805   -0.0093672      0.09917      0.93225 BURTON_ADIPOGENESIS_9
BURTON_ADIPOGENESIS_PEAK_AT_...1         SET      58    -0.086249   -0.0047695      0.11048       0.7825 BURTON_ADIPOGENESIS_PEAK_AT_0HR
BURTON_ADIPOGENESIS_PEAK_AT_...2         SET      39      0.16276    0.0073843      0.11903     0.085767 BURTON_ADIPOGENESIS_PEAK_AT_16HR
BURTON_ADIPOGENESIS_PEAK_AT_...3         SET      43     0.084021    0.0040022      0.11564      0.23374 BURTON_ADIPOGENESIS_PEAK_AT_24HR
BURTON_ADIPOGENESIS_PEAK_AT_...4         SET      43     -0.10386   -0.0049474      0.13425      0.78042 BURTON_ADIPOGENESIS_PEAK_AT_2HR
BURTON_ADIPOGENESIS_PEAK_AT_...5         SET      38      0.23815     0.010666      0.13758     0.041731 BURTON_ADIPOGENESIS_PEAK_AT_8HR
BUYTAERT_PHOTODYNAMIC_THERAP...1         SET     609    -0.018169   -0.0032078     0.033954      0.70371 BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_DN
BUYTAERT_PHOTODYNAMIC_THERAP...2         SET     788     -0.01887   -0.0037712     0.030794      0.72999 BUYTAERT_PHOTODYNAMIC_THERAPY_STRESS_UP
BYSTROEM_CORRELATED_WITH_IL5...1         SET      56      0.12073    0.0065607      0.10878      0.13353 BYSTROEM_CORRELATED_WITH_IL5_DN
BYSTROEM_CORRELATED_WITH_IL5...2         SET      39      0.10461    0.0047461      0.13883      0.22558 BYSTROEM_CORRELATED_WITH_IL5_UP
BYSTRYKH_HEMATOPOIESIS_STEM_...1         SET      66     0.023311    0.0013748      0.10495      0.41211 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_CIS
BYSTRYKH_HEMATOPOIESIS_STEM_...2         SET     148    -0.012211   -0.0010761     0.070008      0.56923 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_AND_BRAIN_QTL_TRANS
BYSTRYKH_HEMATOPOIESIS_STEM_...3         SET       7     -0.40411    -0.007774      0.31358      0.90124 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FGF3
BYSTRYKH_HEMATOPOIESIS_STEM_...4         SET       8      0.17433    0.0035851      0.25206       0.2446 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_FLI1
BYSTRYKH_HEMATOPOIESIS_STEM_...5         SET       8     -0.52902    -0.010879      0.29922      0.96146 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_IL3RA
BYSTRYKH_HEMATOPOIESIS_STEM_...6         SET     124      0.11092    0.0089532      0.07048     0.057773 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_CIS
BYSTRYKH_HEMATOPOIESIS_STEM_...7         SET     736       0.0329    0.0063634     0.031296      0.14658 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_QTL_TRANS
BYSTRYKH_HEMATOPOIESIS_STEM_...8         SET       7     -0.34762   -0.0066873      0.38158      0.81885 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_RUNX1
BYSTRYKH_HEMATOPOIESIS_STEM_...9         SET      26        0.122     0.004521      0.16052      0.22362 BYSTRYKH_HEMATOPOIESIS_STEM_CELL_SCP2_QTL_TRANS
BYSTRYKH_SCP2_QTL                        SET       4      0.45949    0.0066825      0.31443     0.071972 BYSTRYKH_SCP2_QTL
CADWELL_ATG16L1_TARGETS_DN               SET      64    -0.055726   -0.0032366      0.10693      0.69886 CADWELL_ATG16L1_TARGETS_DN
CADWELL_ATG16L1_TARGETS_UP               SET     100       0.1092    0.0079204     0.087078      0.10492 CADWELL_ATG16L1_TARGETS_UP
CAFFAREL_RESPONSE_TO_THC_24H...1         SET      12     -0.58658    -0.014773      0.26071      0.98777 CAFFAREL_RESPONSE_TO_THC_24HR_3_DN
CAFFAREL_RESPONSE_TO_THC_24H...2         SET       8     0.075565     0.001554      0.28549      0.39563 CAFFAREL_RESPONSE_TO_THC_24HR_3_UP
CAFFAREL_RESPONSE_TO_THC_24H...3         SET      52    -0.032911   -0.0017235      0.10846      0.61922 CAFFAREL_RESPONSE_TO_THC_24HR_5_DN
CAFFAREL_RESPONSE_TO_THC_24H...4         SET      30      0.16014    0.0063738      0.13876      0.12423 CAFFAREL_RESPONSE_TO_THC_24HR_5_UP
CAFFAREL_RESPONSE_TO_THC_8HR...1         SET       9   -0.0053054  -0.00011572      0.22056       0.5096 CAFFAREL_RESPONSE_TO_THC_8HR_3_DN
CAFFAREL_RESPONSE_TO_THC_8HR...2         SET       5       0.5223    0.0084923      0.41724      0.10533 CAFFAREL_RESPONSE_TO_THC_8HR_3_UP
CAFFAREL_RESPONSE_TO_THC_8HR...3         SET      11      0.11088    0.0026736      0.21485       0.3029 CAFFAREL_RESPONSE_TO_THC_8HR_5_DN
CAFFAREL_RESPONSE_TO_THC_8HR...4         SET      14    -0.085966   -0.0023383      0.22459      0.64905 CAFFAREL_RESPONSE_TO_THC_8HR_5_UP
CAFFAREL_RESPONSE_TO_THC_DN              SET      29    -0.092146    -0.003606      0.14392      0.73899 CAFFAREL_RESPONSE_TO_THC_DN
CAFFAREL_RESPONSE_TO_THC_UP              SET      31      0.20497    0.0082925      0.15227     0.089151 CAFFAREL_RESPONSE_TO_THC_UP
CAIRO_HEPATOBLASTOMA_CLASSES...1         SET     203     0.055822    0.0057529      0.05955      0.17428 CAIRO_HEPATOBLASTOMA_CLASSES_DN
CAIRO_HEPATOBLASTOMA_CLASSES...2         SET     587     0.042369    0.0073485     0.033191      0.10089 CAIRO_HEPATOBLASTOMA_CLASSES_UP
CAIRO_HEPATOBLASTOMA_DN                  SET     254   0.00057517   6.6214e-05     0.054345      0.49578 CAIRO_HEPATOBLASTOMA_DN
CAIRO_HEPATOBLASTOMA_POOR_SU...          SET      14    -0.010669  -0.00029019      0.18192      0.52338 CAIRO_HEPATOBLASTOMA_POOR_SURVIVAL
CAIRO_HEPATOBLASTOMA_UP                  SET     198     0.018792    0.0019129     0.063422       0.3835 CAIRO_HEPATOBLASTOMA_UP
CAIRO_LIVER_DEVELOPMENT_DN               SET     216    -0.083692   -0.0088939     0.058231      0.92467 CAIRO_LIVER_DEVELOPMENT_DN
CAIRO_LIVER_DEVELOPMENT_UP               SET     150      0.10246    0.0090894     0.069628     0.070587 CAIRO_LIVER_DEVELOPMENT_UP
CAIRO_PML_TARGETS_BOUND_BY_M...1         SET      13     0.059405    0.0015571      0.24539      0.40436 CAIRO_PML_TARGETS_BOUND_BY_MYC_DN
CAIRO_PML_TARGETS_BOUND_BY_M...2         SET      22      0.12045    0.0041064      0.18374      0.25606 CAIRO_PML_TARGETS_BOUND_BY_MYC_UP
CALVET_IRINOTECAN_SENSITIVE_...1         SET       4     0.057412   0.00083496      0.40343      0.44342 CALVET_IRINOTECAN_SENSITIVE_VS_RESISTANT_UP
CALVET_IRINOTECAN_SENSITIVE_...2         SET       5     -0.43813   -0.0071237      0.44396      0.83813 CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_DN
CALVET_IRINOTECAN_SENSITIVE_...3         SET       5    -0.061507   -0.0010001      0.35946      0.56793 CALVET_IRINOTECAN_SENSITIVE_VS_REVERTED_UP
CAMPS_COLON_CANCER_COPY_NUMB...1         SET      54     -0.16042   -0.0085606       0.1301      0.89121 CAMPS_COLON_CANCER_COPY_NUMBER_DN
CAMPS_COLON_CANCER_COPY_NUMB...2         SET      84      0.17081     0.011359      0.11056     0.061192 CAMPS_COLON_CANCER_COPY_NUMBER_UP
