# MEAN_SAMPLE_SIZE = 45380
# TOTAL_GENES = 18665
# TEST_DIRECTION = one-sided, positive (set), two-sided (covar)
# CONDITIONED_INTERNAL = gene size, gene density, inverse mac, log(gene size), log(gene density), log(inverse mac)
VARIABLE                                TYPE  NGENES         BETA     BETA_STD           SE            P FULL_NAME
GOBP_HAIR_CYCLE_PHASE                    SET       9     -0.30837   -0.0067699      0.29844      0.84925 GOBP_HAIR_CYCLE_PHASE
GOBP_HAIR_FOLLICLE_MATURATION            SET      15      -0.3028   -0.0085808      0.22844      0.90749 GOBP_HAIR_FOLLICLE_MATURATION
GOBP_HAIR_FOLLICLE_PLACODE_F...          SET       4     -0.65402   -0.0095736      0.49004      0.90899 GOBP_HAIR_FOLLICLE_PLACODE_FORMATION
GOBP_HARD_PALATE_DEVELOPMENT             SET       8      0.24269    0.0050234      0.35563      0.24749 GOBP_HARD_PALATE_DEVELOPMENT
GOBP_HEAD_DEVELOPMENT                    SET     765     0.086474     0.017145      0.03262    0.0040166 GOBP_HEAD_DEVELOPMENT
GOBP_HEAD_MORPHOGENESIS                  SET      34        0.105    0.0044776      0.14326       0.2318 GOBP_HEAD_MORPHOGENESIS
GOBP_HEART_DEVELOPMENT                   SET     561    0.0002702   4.6136e-05     0.038708      0.49722 GOBP_HEART_DEVELOPMENT
GOBP_HEART_FIELD_SPECIFICATI...          SET      16      0.22226    0.0065048      0.23546      0.17261 GOBP_HEART_FIELD_SPECIFICATION
GOBP_HEART_FORMATION                     SET      31      0.26823     0.010923       0.1636     0.050558 GOBP_HEART_FORMATION
GOBP_HEART_GROWTH                        SET      78    -0.088003   -0.0056772       0.1055       0.7979 GOBP_HEART_GROWTH
GOBP_HEART_MORPHOGENESIS                 SET     247     0.042183    0.0048205     0.058305      0.23469 GOBP_HEART_MORPHOGENESIS
GOBP_HEART_PROCESS                       SET     235   -0.0044289  -0.00049383      0.06018      0.52933 GOBP_HEART_PROCESS
GOBP_HEART_TRABECULA_FORMATI...          SET      15     0.012142   0.00034409      0.26759       0.4819 GOBP_HEART_TRABECULA_FORMATION
GOBP_HEART_TRABECULA_MORPHOG...          SET      31    -0.033565   -0.0013668      0.18486      0.57204 GOBP_HEART_TRABECULA_MORPHOGENESIS
GOBP_HEART_VALVE_DEVELOPMENT             SET      69     -0.16007   -0.0097146      0.11515      0.91775 GOBP_HEART_VALVE_DEVELOPMENT
GOBP_HEART_VALVE_FORMATION               SET      14     -0.26664      -0.0073      0.27437      0.83442 GOBP_HEART_VALVE_FORMATION
GOBP_HEART_VALVE_MORPHOGENES...          SET      56     -0.16028   -0.0087662      0.12869      0.89352 GOBP_HEART_VALVE_MORPHOGENESIS
GOBP_HEAT_ACCLIMATION                    SET       5      0.70641     0.011561      0.40405     0.040213 GOBP_HEAT_ACCLIMATION
GOBP_HEAT_GENERATION                     SET      17    -0.046082   -0.0013901      0.23871      0.57654 GOBP_HEAT_GENERATION
GOBP_HEMATOPOIETIC_OR_LYMPHO...          SET      95   -0.0049846  -0.00035472      0.08997      0.52209 GOBP_HEMATOPOIETIC_OR_LYMPHOID_ORGAN_DEVELOPMENT
GOBP_HEMATOPOIETIC_PROGENITO...          SET     131    -0.065518   -0.0054697     0.078968      0.79664 GOBP_HEMATOPOIETIC_PROGENITOR_CELL_DIFFERENTIATION
GOBP_HEMATOPOIETIC_STEM_CELL...1         SET      36    -0.014861  -0.00065203      0.14628      0.54046 GOBP_HEMATOPOIETIC_STEM_CELL_DIFFERENTIATION
GOBP_HEMATOPOIETIC_STEM_CELL...2         SET      21     -0.22186   -0.0074379      0.17184      0.90165 GOBP_HEMATOPOIETIC_STEM_CELL_HOMEOSTASIS
GOBP_HEMATOPOIETIC_STEM_CELL...3         SET       9     0.023435   0.00051448      0.32529      0.47128 GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION
GOBP_HEMATOPOIETIC_STEM_CELL...4         SET       5      0.35153    0.0057529      0.41812      0.20025 GOBP_HEMATOPOIETIC_STEM_CELL_MIGRATION_TO_BONE_MARROW
GOBP_HEMATOPOIETIC_STEM_CELL...5         SET      31     0.029309    0.0011935      0.15717      0.42603 GOBP_HEMATOPOIETIC_STEM_CELL_PROLIFERATION
GOBP_HEME_TRANSPORT                      SET       9     0.057279    0.0012575      0.23712      0.40456 GOBP_HEME_TRANSPORT
GOBP_HEMIDESMOSOME_ASSEMBLY              SET       6   -0.0086835  -0.00015567       0.3594      0.50964 GOBP_HEMIDESMOSOME_ASSEMBLY
GOBP_HEMOGLOBIN_BIOSYNTHETIC...          SET      13    -0.023834   -0.0006288      0.21625      0.54388 GOBP_HEMOGLOBIN_BIOSYNTHETIC_PROCESS
GOBP_HEMOGLOBIN_METABOLIC_PR...          SET      17      0.12972    0.0039133      0.19708       0.2552 GOBP_HEMOGLOBIN_METABOLIC_PROCESS
GOBP_HEMOPOIESIS                         SET     878    -0.018872   -0.0039958      0.03069      0.73069 GOBP_HEMOPOIESIS
GOBP_HEMOSTASIS                          SET     218    -0.025858   -0.0027782     0.061048      0.66406 GOBP_HEMOSTASIS
GOBP_HEPARAN_SULFATE_PROTEOG...1         SET      32     -0.25353    -0.010489      0.16537      0.93737 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...2         SET      11     -0.32472   -0.0078809      0.29752      0.86245 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_ENZYMATIC_MODIFICATION
GOBP_HEPARAN_SULFATE_PROTEOG...3         SET       8     -0.30432   -0.0062992      0.35589      0.80375 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_BIOSYNTHETIC_PROCESS_POLYSACCHARIDE_CHAIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...4         SET       8      -0.3839   -0.0079464      0.27392      0.91946 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_CATABOLIC_PROCESS
GOBP_HEPARAN_SULFATE_PROTEOG...5         SET      14     -0.41588    -0.011386      0.26773      0.93982 GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS
GOBP_HEPARIN_BIOSYNTHETIC_PR...          SET      11     -0.43108    -0.010462      0.27452      0.94182 GOBP_HEPARIN_BIOSYNTHETIC_PROCESS
GOBP_HEPARIN_METABOLIC_PROCE...          SET      16     -0.43665    -0.012779      0.23221      0.96996 GOBP_HEPARIN_METABOLIC_PROCESS
GOBP_HEPATICOBILIARY_SYSTEM_...          SET     136     0.069139    0.0058803     0.073479      0.17337 GOBP_HEPATICOBILIARY_SYSTEM_DEVELOPMENT
GOBP_HEPATIC_STELLATE_CELL_A...          SET       9     -0.24423   -0.0053619      0.29074      0.79955 GOBP_HEPATIC_STELLATE_CELL_ACTIVATION
GOBP_HEPATOCYTE_APOPTOTIC_PR...          SET      18     -0.16991   -0.0052739      0.20653      0.79465 GOBP_HEPATOCYTE_APOPTOTIC_PROCESS
GOBP_HEPATOCYTE_DIFFERENTIAT...          SET      13     0.098781    0.0026061       0.2296      0.33351 GOBP_HEPATOCYTE_DIFFERENTIATION
GOBP_HEPATOCYTE_GROWTH_FACTO...          SET      13     -0.18756   -0.0049482      0.24251      0.78035 GOBP_HEPATOCYTE_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY
GOBP_HEPOXILIN_METABOLIC_PRO...          SET       8    -0.037274  -0.00077154      0.35117      0.54227 GOBP_HEPOXILIN_METABOLIC_PROCESS
GOBP_HETEROCHROMATIN_ORGANIZ...          SET      91      0.10565    0.0073592     0.091588      0.12435 GOBP_HETEROCHROMATIN_ORGANIZATION
GOBP_HETEROCYCLE_CATABOLIC_P...          SET     437     0.072232     0.010922     0.040473     0.037164 GOBP_HETEROCYCLE_CATABOLIC_PROCESS
GOBP_HETEROPHILIC_CELL_CELL_...          SET      48       0.1867    0.0094559      0.13067     0.076545 GOBP_HETEROPHILIC_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES
GOBP_HETEROTYPIC_CELL_CELL_A...          SET      61      0.11209    0.0063975      0.12009      0.17532 GOBP_HETEROTYPIC_CELL_CELL_ADHESION
GOBP_HEXOSE_CATABOLIC_PROCESS            SET      38     0.088684    0.0039976      0.14129      0.26511 GOBP_HEXOSE_CATABOLIC_PROCESS
GOBP_HEXOSE_PHOSPHATE_TRANSP...          SET       7       0.2434    0.0047128      0.30216      0.21027 GOBP_HEXOSE_PHOSPHATE_TRANSPORT
GOBP_HIGH_DENSITY_LIPOPROTEI...1         SET      12      0.43556     0.011041      0.23217     0.030334 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_ASSEMBLY
GOBP_HIGH_DENSITY_LIPOPROTEI...2         SET      11      0.68552     0.016638      0.27785    0.0068123 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_CLEARANCE
GOBP_HIGH_DENSITY_LIPOPROTEI...3         SET      16      0.27266    0.0079799      0.22709      0.11494 GOBP_HIGH_DENSITY_LIPOPROTEIN_PARTICLE_REMODELING
GOBP_HINDBRAIN_DEVELOPMENT               SET     142      0.13514     0.011742     0.072352     0.030906 GOBP_HINDBRAIN_DEVELOPMENT
GOBP_HINDBRAIN_MATURATION                SET       5      0.43602    0.0071356       0.4443      0.16321 GOBP_HINDBRAIN_MATURATION
GOBP_HINDBRAIN_MORPHOGENESIS             SET      41    -0.098226   -0.0045987      0.13633      0.76439 GOBP_HINDBRAIN_MORPHOGENESIS
GOBP_HINDBRAIN_RADIAL_GLIA_G...          SET       7      0.11552    0.0022368      0.32264      0.36016 GOBP_HINDBRAIN_RADIAL_GLIA_GUIDED_CELL_MIGRATION
GOBP_HINDBRAIN_TANGENTIAL_CE...          SET       5      0.12475    0.0020416      0.36773      0.36722 GOBP_HINDBRAIN_TANGENTIAL_CELL_MIGRATION
GOBP_HINDGUT_DEVELOPMENT                 SET       8     -0.46553   -0.0096361      0.37461        0.893 GOBP_HINDGUT_DEVELOPMENT
GOBP_HINDLIMB_MORPHOGENESIS              SET      34     0.048715    0.0020773      0.17576      0.39083 GOBP_HINDLIMB_MORPHOGENESIS
GOBP_HIPPOCAMPAL_NEURON_APOP...          SET       7     -0.23361   -0.0045233      0.32492      0.76391 GOBP_HIPPOCAMPAL_NEURON_APOPTOTIC_PROCESS
GOBP_HIPPOCAMPUS_DEVELOPMENT             SET      80      0.27731     0.018117       0.1044    0.0039532 GOBP_HIPPOCAMPUS_DEVELOPMENT
GOBP_HIPPO_SIGNALING                     SET      41     0.074634    0.0034942      0.15191      0.31161 GOBP_HIPPO_SIGNALING
GOBP_HISTAMINE_METABOLIC_PRO...          SET       6     -0.43453   -0.0077897      0.40062      0.86095 GOBP_HISTAMINE_METABOLIC_PROCESS
GOBP_HISTAMINE_SECRETION                 SET      12     -0.10709   -0.0027146      0.24916      0.66633 GOBP_HISTAMINE_SECRETION
GOBP_HISTAMINE_TRANSPORT                 SET      15     -0.20812   -0.0058977      0.23051       0.8167 GOBP_HISTAMINE_TRANSPORT
GOBP_HISTIDINE_CATABOLIC_PRO...          SET       8      -0.2493   -0.0051603      0.29125      0.80399 GOBP_HISTIDINE_CATABOLIC_PROCESS
GOBP_HISTIDINE_METABOLIC_PRO...          SET      10     -0.19473   -0.0045062      0.25168      0.78044 GOBP_HISTIDINE_METABOLIC_PROCESS
GOBP_HISTONE_ARGININE_METHYL...          SET       8      0.23476    0.0048593      0.22969      0.15338 GOBP_HISTONE_ARGININE_METHYLATION
GOBP_HISTONE_DEACETYLATION               SET      82    -0.020734   -0.0013713     0.089507      0.59159 GOBP_HISTONE_DEACETYLATION
GOBP_HISTONE_DEMETHYLATION               SET      18      0.20479    0.0063568      0.20551      0.15951 GOBP_HISTONE_DEMETHYLATION
GOBP_HISTONE_DEUBIQUITINATION            SET      42      0.16941    0.0080274      0.12274     0.083765 GOBP_HISTONE_DEUBIQUITINATION
GOBP_HISTONE_H2A_ACETYLATION             SET      20      0.38144      0.01248      0.17662     0.015404 GOBP_HISTONE_H2A_ACETYLATION
GOBP_HISTONE_H2A_K119_MONOUB...          SET       7    -0.013407   -0.0002596      0.23506      0.52274 GOBP_HISTONE_H2A_K119_MONOUBIQUITINATION
GOBP_HISTONE_H2A_K63_LINKED_...1         SET       8     0.043603   0.00090253      0.25407      0.43187 GOBP_HISTONE_H2A_K63_LINKED_DEUBIQUITINATION
GOBP_HISTONE_H2A_K63_LINKED_...2         SET       6    -0.070091   -0.0012565      0.35426      0.57842 GOBP_HISTONE_H2A_K63_LINKED_UBIQUITINATION
GOBP_HISTONE_H2A_MONOUBIQUIT...          SET      16    0.0018664   5.4623e-05      0.18984      0.49608 GOBP_HISTONE_H2A_MONOUBIQUITINATION
GOBP_HISTONE_H2A_UBIQUITINAT...          SET      24      0.02447   0.00087691      0.15646      0.43786 GOBP_HISTONE_H2A_UBIQUITINATION
GOBP_HISTONE_H2B_UBIQUITINAT...          SET      10     -0.38973   -0.0090187      0.25859       0.9341 GOBP_HISTONE_H2B_UBIQUITINATION
GOBP_HISTONE_H3_ACETYLATION              SET      64      0.16974    0.0099227     0.097442     0.040767 GOBP_HISTONE_H3_ACETYLATION
GOBP_HISTONE_H3_DEACETYLATION            SET      12     -0.15017   -0.0038066      0.25948      0.71861 GOBP_HISTONE_H3_DEACETYLATION
GOBP_HISTONE_H3_K14_ACETYLAT...          SET      14     0.075064    0.0020551      0.22135      0.36726 GOBP_HISTONE_H3_K14_ACETYLATION
GOBP_HISTONE_H3_K27_METHYLAT...          SET      12     -0.48869    -0.012388      0.23099      0.98281 GOBP_HISTONE_H3_K27_METHYLATION
GOBP_HISTONE_H3_K27_TRIMETHY...          SET       7     -0.71942     -0.01393      0.31178      0.98948 GOBP_HISTONE_H3_K27_TRIMETHYLATION
GOBP_HISTONE_H3_K36_DEMETHYL...          SET       3      0.48631     0.006165       0.5804      0.20105 GOBP_HISTONE_H3_K36_DEMETHYLATION
GOBP_HISTONE_H3_K36_METHYLAT...          SET       6      0.24012    0.0043046      0.33017      0.23354 GOBP_HISTONE_H3_K36_METHYLATION
GOBP_HISTONE_H3_K4_DEMETHYLA...          SET       3      0.70244     0.008905      0.59658      0.11952 GOBP_HISTONE_H3_K4_DEMETHYLATION
GOBP_HISTONE_H3_K4_DIMETHYLA...          SET       6     -0.25242    -0.004525      0.34721      0.76638 GOBP_HISTONE_H3_K4_DIMETHYLATION
GOBP_HISTONE_H3_K4_METHYLATI...          SET      57    -0.087909   -0.0048507      0.11323      0.78122 GOBP_HISTONE_H3_K4_METHYLATION
GOBP_HISTONE_H3_K4_MONOMETHY...          SET       8    -0.089166   -0.0018456      0.29957      0.61701 GOBP_HISTONE_H3_K4_MONOMETHYLATION
GOBP_HISTONE_H3_K4_TRIMETHYL...          SET      17    -0.087248    -0.002632      0.17924      0.68678 GOBP_HISTONE_H3_K4_TRIMETHYLATION
GOBP_HISTONE_H3_K9_ACETYLATI...          SET      12      0.08448    0.0021414      0.22016       0.3506 GOBP_HISTONE_H3_K9_ACETYLATION
GOBP_HISTONE_H3_K9_DEMETHYLA...          SET       6      -0.5493   -0.0098472      0.35315      0.94007 GOBP_HISTONE_H3_K9_DEMETHYLATION
GOBP_HISTONE_H3_K9_DIMETHYLA...          SET       5    -0.088656   -0.0014509      0.31774      0.60988 GOBP_HISTONE_H3_K9_DIMETHYLATION
GOBP_HISTONE_H3_K9_METHYLATI...          SET      21      0.13477    0.0045182      0.18317      0.23094 GOBP_HISTONE_H3_K9_METHYLATION
GOBP_HISTONE_H3_K9_MODIFICAT...          SET      30      0.14052    0.0056292      0.14775      0.17079 GOBP_HISTONE_H3_K9_MODIFICATION
GOBP_HISTONE_H3_K9_TRIMETHYL...          SET       9     -0.14878   -0.0032663      0.26656      0.71162 GOBP_HISTONE_H3_K9_TRIMETHYLATION
GOBP_HISTONE_H4_ACETYLATION              SET      57        0.164    0.0090494      0.10933     0.066813 GOBP_HISTONE_H4_ACETYLATION
GOBP_HISTONE_H4_DEACETYLATION            SET       7     -0.17736   -0.0034342      0.34172      0.69812 GOBP_HISTONE_H4_DEACETYLATION
GOBP_HISTONE_H4_K12_ACETYLAT...          SET       6      0.24396    0.0043735      0.31951      0.22257 GOBP_HISTONE_H4_K12_ACETYLATION
GOBP_HISTONE_H4_K16_ACETYLAT...          SET      16    -0.068924   -0.0020172      0.20898      0.62922 GOBP_HISTONE_H4_K16_ACETYLATION
GOBP_HISTONE_H4_K20_METHYLAT...          SET       6      -0.1514    -0.002714       0.4494      0.63189 GOBP_HISTONE_H4_K20_METHYLATION
GOBP_HISTONE_H4_K20_TRIMETHY...          SET       5      -0.2559   -0.0041879      0.52802      0.68603 GOBP_HISTONE_H4_K20_TRIMETHYLATION
GOBP_HISTONE_H4_K5_ACETYLATI...          SET      13     0.014265   0.00037636        0.229      0.47516 GOBP_HISTONE_H4_K5_ACETYLATION
GOBP_HISTONE_H4_R3_METHYLATI...          SET       6      0.30977    0.0055532      0.24595      0.10393 GOBP_HISTONE_H4_R3_METHYLATION
GOBP_HISTONE_LYSINE_METHYLAT...          SET      93    -0.014904   -0.0010495      0.08755      0.56759 GOBP_HISTONE_LYSINE_METHYLATION
GOBP_HISTONE_METHYLATION                 SET     122    -0.025438     -0.00205     0.073617      0.63516 GOBP_HISTONE_METHYLATION
GOBP_HISTONE_MODIFICATION                SET     431     0.071902       0.0108     0.039451     0.034194 GOBP_HISTONE_MODIFICATION
GOBP_HISTONE_MONOUBIQUITINAT...          SET      27    -0.091481   -0.0034769      0.14532       0.7355 GOBP_HISTONE_MONOUBIQUITINATION
GOBP_HISTONE_MRNA_CATABOLIC_...          SET      15    0.0055095   0.00015613      0.21368      0.48971 GOBP_HISTONE_MRNA_CATABOLIC_PROCESS
GOBP_HISTONE_MRNA_METABOLIC_...          SET      24   -0.0044063  -0.00015791      0.14337      0.51226 GOBP_HISTONE_MRNA_METABOLIC_PROCESS
GOBP_HISTONE_UBIQUITINATION              SET      40    -0.096618   -0.0044681       0.1233      0.78337 GOBP_HISTONE_UBIQUITINATION
GOBP_HIS_PURKINJE_SYSTEM_DEV...          SET       7     -0.19176    -0.003713       0.3984      0.68485 GOBP_HIS_PURKINJE_SYSTEM_DEVELOPMENT
GOBP_HOMEOSTASIS_OF_NUMBER_O...1         SET     284     -0.02926   -0.0035818     0.051403      0.71539 GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS
GOBP_HOMEOSTASIS_OF_NUMBER_O...2         SET      27     0.053734    0.0020423      0.17298      0.37804 GOBP_HOMEOSTASIS_OF_NUMBER_OF_CELLS_WITHIN_A_TISSUE
GOBP_HOMEOSTATIC_PROCESS                 SET    1558     0.013516    0.0037386     0.023057      0.27887 GOBP_HOMEOSTATIC_PROCESS
GOBP_HOMOCYSTEINE_METABOLIC_...          SET      12       0.1006    0.0025501      0.26382      0.35148 GOBP_HOMOCYSTEINE_METABOLIC_PROCESS
GOBP_HOMOLOGOUS_CHROMOSOME_P...          SET      52     0.046652     0.002459      0.11054       0.3365 GOBP_HOMOLOGOUS_CHROMOSOME_PAIRING_AT_MEIOSIS
GOBP_HOMOLOGOUS_CHROMOSOME_S...          SET      61     0.015755   0.00089921      0.10241      0.43887 GOBP_HOMOLOGOUS_CHROMOSOME_SEGREGATION
GOBP_HOMOLOGOUS_RECOMBINATION            SET      63     0.020906    0.0012126     0.096827      0.41453 GOBP_HOMOLOGOUS_RECOMBINATION
GOBP_HOMOPHILIC_CELL_ADHESIO...          SET     155     0.072595    0.0065881     0.087961       0.2046 GOBP_HOMOPHILIC_CELL_ADHESION_VIA_PLASMA_MEMBRANE_ADHESION_MOLECULES
GOBP_HOMOSERINE_METABOLIC_PR...          SET       4     0.085574    0.0012526      0.39917      0.41513 GOBP_HOMOSERINE_METABOLIC_PROCESS
GOBP_HOMOTYPIC_CELL_CELL_ADH...          SET      93       0.1068    0.0075201     0.093644      0.12705 GOBP_HOMOTYPIC_CELL_CELL_ADHESION
GOBP_HORMONE_BIOSYNTHETIC_PR...          SET      64     0.071508    0.0041802      0.11327      0.26392 GOBP_HORMONE_BIOSYNTHETIC_PROCESS
GOBP_HORMONE_CATABOLIC_PROCE...          SET      12      0.37442    0.0094909      0.26972     0.082549 GOBP_HORMONE_CATABOLIC_PROCESS
GOBP_HORMONE_MEDIATED_SIGNAL...          SET     177     0.056341    0.0054606     0.064982      0.19297 GOBP_HORMONE_MEDIATED_SIGNALING_PATHWAY
GOBP_HORMONE_METABOLIC_PROCE...          SET     227   -0.0096611    -0.001059     0.061293      0.56262 GOBP_HORMONE_METABOLIC_PROCESS
GOBP_HORMONE_TRANSPORT                   SET     300     0.032275    0.0040589      0.05159      0.26579 GOBP_HORMONE_TRANSPORT
GOBP_HOST_MEDIATED_REGULATIO...          SET       8      0.15205    0.0031474      0.31887      0.31674 GOBP_HOST_MEDIATED_REGULATION_OF_INTESTINAL_MICROBIOTA_COMPOSITION
GOBP_HUMORAL_IMMUNE_RESPONSE             SET     222    -0.038736   -0.0041994     0.062824      0.73124 GOBP_HUMORAL_IMMUNE_RESPONSE
GOBP_HUMORAL_IMMUNE_RESPONSE...          SET      44    -0.097464   -0.0047267      0.14617      0.74754 GOBP_HUMORAL_IMMUNE_RESPONSE_MEDIATED_BY_CIRCULATING_IMMUNOGLOBULIN
GOBP_HYALOID_VASCULAR_PLEXUS...          SET       7       0.4244    0.0082176      0.38318      0.13403 GOBP_HYALOID_VASCULAR_PLEXUS_REGRESSION
GOBP_HYALURONAN_BIOSYNTHETIC...          SET      14     0.032884   0.00090029      0.23706      0.44484 GOBP_HYALURONAN_BIOSYNTHETIC_PROCESS
GOBP_HYALURONAN_CATABOLIC_PR...          SET      16      -0.1257   -0.0036788       0.1887      0.74733 GOBP_HYALURONAN_CATABOLIC_PROCESS
GOBP_HYALURONAN_METABOLIC_PR...          SET      34     -0.16662   -0.0071052      0.14369      0.87689 GOBP_HYALURONAN_METABOLIC_PROCESS
GOBP_HYDROCARBON_METABOLIC_P...          SET       7     -0.14825   -0.0028706      0.30641      0.68574 GOBP_HYDROCARBON_METABOLIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_BIOSY...          SET      14     -0.23233   -0.0063607      0.21998      0.85454 GOBP_HYDROGEN_PEROXIDE_BIOSYNTHETIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_CATAB...          SET      29       0.1981    0.0078027       0.1702      0.12224 GOBP_HYDROGEN_PEROXIDE_CATABOLIC_PROCESS
GOBP_HYDROGEN_PEROXIDE_METAB...          SET      48    -0.047404   -0.0024009      0.13112      0.64114 GOBP_HYDROGEN_PEROXIDE_METABOLIC_PROCESS
GOBP_HYDROGEN_SULFIDE_METABO...          SET       4      0.16637    0.0024353      0.34286      0.31376 GOBP_HYDROGEN_SULFIDE_METABOLIC_PROCESS
GOBP_HYPEROSMOTIC_RESPONSE               SET      26      0.20754    0.0077406      0.17821      0.12211 GOBP_HYPEROSMOTIC_RESPONSE
GOBP_HYPEROSMOTIC_SALINITY_R...          SET      13    -0.047387   -0.0012502      0.27698      0.56792 GOBP_HYPEROSMOTIC_SALINITY_RESPONSE
GOBP_HYPERSENSITIVITY                    SET      11      -0.3602    -0.008742      0.23885      0.93423 GOBP_HYPERSENSITIVITY
GOBP_HYPOTHALAMUS_CELL_DIFFE...          SET      12      0.43543     0.011037      0.27542      0.05695 GOBP_HYPOTHALAMUS_CELL_DIFFERENTIATION
GOBP_HYPOTHALAMUS_CELL_MIGRA...          SET       6      0.79541     0.014259      0.43113     0.032531 GOBP_HYPOTHALAMUS_CELL_MIGRATION
GOBP_HYPOTHALAMUS_DEVELOPMENT            SET      22      0.23834    0.0081779       0.1971      0.11329 GOBP_HYPOTHALAMUS_DEVELOPMENT
GOBP_HYPOTHALAMUS_GONADOTROP...          SET       7      0.53308     0.010322      0.39735     0.089876 GOBP_HYPOTHALAMUS_GONADOTROPHIN_RELEASING_HORMONE_NEURON_DIFFERENTIATION
GOBP_HYPOTONIC_RESPONSE                  SET      12      0.21007    0.0053248      0.28758      0.23256 GOBP_HYPOTONIC_RESPONSE
GOBP_HYPOXIA_INDUCIBLE_FACTO...          SET       3      0.14153    0.0017942      0.48376      0.38493 GOBP_HYPOXIA_INDUCIBLE_FACTOR_1ALPHA_SIGNALING_PATHWAY
GOBP_ICOSANOID_BIOSYNTHETIC_...          SET      52     -0.20466    -0.010787      0.11689         0.96 GOBP_ICOSANOID_BIOSYNTHETIC_PROCESS
GOBP_ICOSANOID_CATABOLIC_PRO...          SET       8     -0.18811   -0.0038937      0.27226      0.75519 GOBP_ICOSANOID_CATABOLIC_PROCESS
GOBP_ICOSANOID_METABOLIC_PRO...          SET     112     -0.14011    -0.010821     0.080975       0.9582 GOBP_ICOSANOID_METABOLIC_PROCESS
GOBP_ICOSANOID_SECRETION                 SET      48     -0.29897    -0.015142      0.13297      0.98772 GOBP_ICOSANOID_SECRETION
GOBP_ICOSANOID_TRANSPORT                 SET      65     -0.13505   -0.0079561      0.11498      0.87991 GOBP_ICOSANOID_TRANSPORT
